InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
116420,P1008,External SSD 1TB,5,2023-11-02,140.0,10394,Singapore,700.0
116420,P1002,USB Keyboard,3,2023-09-18,25.5,10970,UAE,76.5
116420,P1005,HD Webcam,1,2024-04-11,65.0,10840,Germany,65.0
116421,P1003,Laptop Stand,3,2023-10-04,35.0,10847,United Kingdom,105.0
116421,P1007,Gaming Mousepad,2,2024-09-08,18.75,10892,UAE,37.5
116421,P1002,USB Keyboard,4,2023-05-09,25.5,10741,USA,102.0
116422,P1009,USB-C Hub,2,2023-03-04,45.0,11691,Netherlands,90.0
116422,P1002,USB Keyboard,2,2024-07-21,25.5,11652,UAE,51.0
116422,P1002,USB Keyboard,2,2023-09-24,25.5,11749,United Kingdom,51.0
116422,P1006,Bluetooth Speaker,1,2024-06-05,55.0,10111,USA,55.0
116423,P1003,Laptop Stand,2,2024-12-21,35.0,11015,USA,70.0
116423,P1003,Laptop Stand,2,2023-04-13,35.0,10885,USA,70.0
116423,P1010,Ergonomic Chair Cushion,2,2024-06-26,30.0,11574,UAE,60.0
116423,P1002,USB Keyboard,4,2023-04-26,25.5,11439,UAE,102.0
116424,P1005,HD Webcam,5,2024-04-01,65.0,11493,USA,325.0
116425,P1005,HD Webcam,2,2024-10-29,65.0,11595,India,130.0
116426,P1007,Gaming Mousepad,2,2023-08-06,18.75,10770,USA,37.5
116426,P1008,External SSD 1TB,2,2024-02-14,140.0,11757,Germany,280.0
116426,P1008,External SSD 1TB,1,2023-01-12,140.0,11994,USA,140.0
116426,P1003,Laptop Stand,4,2024-07-01,35.0,10854,Netherlands,140.0
116427,P1006,Bluetooth Speaker,3,2024-04-19,55.0,10588,Netherlands,165.0
116427,P1005,HD Webcam,5,2023-08-30,65.0,11177,India,325.0
116427,P1004,Noise Cancelling Headphones,2,2024-12-30,120.0,11177,Singapore,240.0
116427,P1010,Ergonomic Chair Cushion,3,2023-03-10,30.0,11554,Singapore,90.0
116428,P1006,Bluetooth Speaker,3,2023-11-02,55.0,11120,UAE,165.0
116429,P1004,Noise Cancelling Headphones,1,2023-07-28,120.0,11748,Netherlands,120.0
116429,P1008,External SSD 1TB,1,2024-03-13,140.0,10866,UAE,140.0
116429,P1009,USB-C Hub,3,2023-05-17,45.0,11083,Netherlands,135.0
116429,P1001,Wireless Mouse,2,2024-08-14,15.99,11965,France,31.98
116430,P1001,Wireless Mouse,5,2024-07-09,15.99,11685,Singapore,79.95
116430,P1004,Noise Cancelling Headphones,2,2023-01-14,120.0,11165,Germany,240.0
116430,P1006,Bluetooth Speaker,4,2024-12-15,55.0,11570,UAE,220.0
116430,P1008,External SSD 1TB,4,2023-02-22,140.0,10504,UAE,560.0
116431,P1001,Wireless Mouse,4,2023-12-27,15.99,11924,United Kingdom,63.96
116431,P1003,Laptop Stand,2,2024-09-03,35.0,11109,Germany,70.0
116432,P1004,Noise Cancelling Headphones,1,2024-11-18,120.0,11240,Singapore,120.0
116432,P1010,Ergonomic Chair Cushion,3,2023-09-13,30.0,10353,Singapore,90.0
116432,P1002,USB Keyboard,3,2024-11-24,25.5,10673,Singapore,76.5
116432,P1009,USB-C Hub,2,2024-05-29,45.0,11776,Germany,90.0
116433,P1003,Laptop Stand,2,2023-04-29,35.0,10808,India,70.0
116433,P1004,Noise Cancelling Headphones,5,2024-02-08,120.0,11528,France,600.0
116433,P1004,Noise Cancelling Headphones,4,2023-09-03,120.0,10590,India,480.0
116434,P1001,Wireless Mouse,2,2024-04-23,15.99,11161,France,31.98
116434,P1005,HD Webcam,5,2024-07-19,65.0,11127,France,325.0
116435,P1005,HD Webcam,5,2024-05-30,65.0,10227,Netherlands,325.0
116435,P1002,USB Keyboard,1,2024-10-01,25.5,10182,France,25.5
116435,P1001,Wireless Mouse,4,2024-08-29,15.99,11010,UAE,63.96
116436,P1005,HD Webcam,3,2023-12-29,65.0,11454,United Kingdom,195.0
116436,P1005,HD Webcam,2,2024-07-08,65.0,11674,United Kingdom,130.0
116436,P1007,Gaming Mousepad,1,2024-02-06,18.75,11987,Singapore,18.75
116436,P1010,Ergonomic Chair Cushion,1,2024-12-06,30.0,10967,Netherlands,30.0
116437,P1010,Ergonomic Chair Cushion,5,2023-03-19,30.0,11226,Singapore,150.0
116438,P1002,USB Keyboard,3,2023-11-30,25.5,10476,Germany,76.5
116438,P1008,External SSD 1TB,1,2023-07-17,140.0,11075,UAE,140.0
116439,P1005,HD Webcam,4,2024-12-29,65.0,10873,Singapore,260.0
116440,P1005,HD Webcam,1,2023-10-23,65.0,11785,Germany,65.0
116440,P1009,USB-C Hub,5,2023-06-07,45.0,10345,Singapore,225.0
116441,P1002,USB Keyboard,1,2024-06-30,25.5,11694,Netherlands,25.5
116442,P1010,Ergonomic Chair Cushion,5,2024-02-12,30.0,11944,France,150.0
116442,P1002,USB Keyboard,1,2023-03-14,25.5,11697,France,25.5
116443,P1005,HD Webcam,4,2024-09-25,65.0,11098,Singapore,260.0
116443,P1001,Wireless Mouse,2,2023-12-31,15.99,11050,Netherlands,31.98
116444,P1005,HD Webcam,2,2024-05-01,65.0,10844,Singapore,130.0
116444,P1005,HD Webcam,1,2024-06-05,65.0,11344,Netherlands,65.0
116444,P1008,External SSD 1TB,3,2023-04-19,140.0,11609,United Kingdom,420.0
116445,P1006,Bluetooth Speaker,2,2024-09-13,55.0,11509,USA,110.0
116446,P1006,Bluetooth Speaker,1,2024-04-19,55.0,10524,Germany,55.0
116446,P1005,HD Webcam,2,2024-01-15,65.0,11189,USA,130.0
116446,P1005,HD Webcam,5,2023-05-21,65.0,10117,Netherlands,325.0
116447,P1008,External SSD 1TB,1,2024-06-09,140.0,10745,United Kingdom,140.0
116447,P1001,Wireless Mouse,1,2023-04-20,15.99,11601,UAE,15.99
116447,P1009,USB-C Hub,2,2023-08-12,45.0,11131,India,90.0
116448,P1006,Bluetooth Speaker,4,2023-02-01,55.0,11984,USA,220.0
116449,P1009,USB-C Hub,1,2023-01-26,45.0,10505,United Kingdom,45.0
116449,P1002,USB Keyboard,1,2023-02-20,25.5,11921,Netherlands,25.5
116450,P1003,Laptop Stand,4,2023-02-28,35.0,11567,United Kingdom,140.0
116450,P1001,Wireless Mouse,4,2024-01-13,15.99,11611,Germany,63.96
116450,P1005,HD Webcam,4,2024-09-07,65.0,11895,Singapore,260.0
116451,P1002,USB Keyboard,3,2023-05-21,25.5,10883,Germany,76.5
116452,P1001,Wireless Mouse,3,2024-10-17,15.99,11830,United Kingdom,47.97
116452,P1009,USB-C Hub,4,2023-10-30,45.0,10800,UAE,180.0
116453,P1009,USB-C Hub,3,2024-07-18,45.0,10803,USA,135.0
116453,P1006,Bluetooth Speaker,4,2024-10-31,55.0,10532,Netherlands,220.0
116453,P1008,External SSD 1TB,5,2023-12-02,140.0,10630,Germany,700.0
116454,P1009,USB-C Hub,5,2023-03-05,45.0,10486,Germany,225.0
116454,P1005,HD Webcam,1,2024-11-01,65.0,10004,France,65.0
116454,P1002,USB Keyboard,1,2023-04-17,25.5,11103,Singapore,25.5
116455,P1004,Noise Cancelling Headphones,4,2023-01-22,120.0,11677,France,480.0
116455,P1003,Laptop Stand,4,2023-12-29,35.0,10565,Singapore,140.0
116455,P1010,Ergonomic Chair Cushion,3,2023-12-18,30.0,11163,USA,90.0
116456,P1007,Gaming Mousepad,1,2023-06-21,18.75,11058,India,18.75
116456,P1010,Ergonomic Chair Cushion,3,2023-12-18,30.0,11090,United Kingdom,90.0
116457,P1010,Ergonomic Chair Cushion,2,2023-03-23,30.0,11555,USA,60.0
116457,P1010,Ergonomic Chair Cushion,4,2023-08-16,30.0,11508,UAE,120.0
116457,P1008,External SSD 1TB,1,2024-06-21,140.0,11480,United Kingdom,140.0
116458,P1005,HD Webcam,1,2023-07-12,65.0,10839,United Kingdom,65.0
116458,P1002,USB Keyboard,3,2023-05-17,25.5,11405,Singapore,76.5
116459,P1009,USB-C Hub,5,2023-08-14,45.0,11722,Singapore,225.0
116459,P1001,Wireless Mouse,4,2023-07-24,15.99,11808,Netherlands,63.96
116459,P1005,HD Webcam,4,2024-03-09,65.0,10567,United Kingdom,260.0
116459,P1003,Laptop Stand,4,2023-06-26,35.0,11951,USA,140.0
116460,P1008,External SSD 1TB,5,2024-08-13,140.0,10091,Netherlands,700.0
116460,P1008,External SSD 1TB,4,2024-08-10,140.0,10998,UAE,560.0
116460,P1001,Wireless Mouse,5,2024-03-05,15.99,10204,Singapore,79.95
116461,P1004,Noise Cancelling Headphones,5,2023-07-07,120.0,10101,Germany,600.0
116461,P1010,Ergonomic Chair Cushion,3,2023-05-27,30.0,10748,Singapore,90.0
116461,P1008,External SSD 1TB,4,2024-01-03,140.0,11422,Netherlands,560.0
116461,P1009,USB-C Hub,5,2023-09-28,45.0,10170,France,225.0
116462,P1009,USB-C Hub,5,2024-04-17,45.0,11269,Netherlands,225.0
116463,P1002,USB Keyboard,3,2023-12-04,25.5,11627,United Kingdom,76.5
116463,P1009,USB-C Hub,4,2024-03-22,45.0,10277,Germany,180.0
116463,P1008,External SSD 1TB,2,2023-04-29,140.0,10321,India,280.0
116464,P1009,USB-C Hub,5,2024-03-17,45.0,11802,United Kingdom,225.0
116465,P1009,USB-C Hub,1,2023-06-16,45.0,10117,France,45.0
116466,P1003,Laptop Stand,3,2024-12-08,35.0,10808,UAE,105.0
116467,P1005,HD Webcam,3,2023-04-16,65.0,11142,France,195.0
116467,P1003,Laptop Stand,3,2023-10-01,35.0,11117,France,105.0
116467,P1006,Bluetooth Speaker,4,2023-11-06,55.0,11747,UAE,220.0
116467,P1010,Ergonomic Chair Cushion,2,2024-05-23,30.0,11197,France,60.0
116468,P1005,HD Webcam,1,2023-11-25,65.0,10264,Netherlands,65.0
116468,P1002,USB Keyboard,3,2023-10-12,25.5,11446,Netherlands,76.5
116469,P1003,Laptop Stand,5,2023-01-30,35.0,11529,Germany,175.0
116469,P1007,Gaming Mousepad,2,2023-12-02,18.75,10449,United Kingdom,37.5
116469,P1010,Ergonomic Chair Cushion,2,2023-01-25,30.0,11250,United Kingdom,60.0
116469,P1010,Ergonomic Chair Cushion,3,2023-12-17,30.0,11608,Netherlands,90.0
116470,P1005,HD Webcam,1,2024-04-18,65.0,11784,France,65.0
116470,P1003,Laptop Stand,3,2024-02-15,35.0,11072,Germany,105.0
116470,P1004,Noise Cancelling Headphones,1,2024-04-30,120.0,10425,UAE,120.0
116470,P1006,Bluetooth Speaker,3,2023-10-13,55.0,11869,Singapore,165.0
116471,P1008,External SSD 1TB,3,2024-11-10,140.0,10141,France,420.0
116472,P1007,Gaming Mousepad,3,2023-10-15,18.75,10319,Netherlands,56.25
116472,P1003,Laptop Stand,4,2023-08-16,35.0,11088,United Kingdom,140.0
116472,P1002,USB Keyboard,3,2023-12-18,25.5,11035,United Kingdom,76.5
116473,P1003,Laptop Stand,2,2023-05-19,35.0,11762,France,70.0
116473,P1005,HD Webcam,5,2024-09-07,65.0,11016,Singapore,325.0
116474,P1007,Gaming Mousepad,5,2023-06-21,18.75,10241,Singapore,93.75
116475,P1008,External SSD 1TB,3,2023-08-09,140.0,10344,India,420.0
116475,P1006,Bluetooth Speaker,4,2023-06-11,55.0,11094,United Kingdom,220.0
116476,P1002,USB Keyboard,3,2024-04-12,25.5,11324,Germany,76.5
116476,P1002,USB Keyboard,3,2023-07-26,25.5,11510,France,76.5
116476,P1010,Ergonomic Chair Cushion,1,2024-12-27,30.0,10738,Germany,30.0
116476,P1005,HD Webcam,2,2024-06-29,65.0,11994,Netherlands,130.0
116477,P1005,HD Webcam,1,2023-01-28,65.0,11286,Singapore,65.0
116477,P1001,Wireless Mouse,5,2024-11-30,15.99,11262,UAE,79.95
116478,P1001,Wireless Mouse,4,2024-07-19,15.99,10150,Netherlands,63.96
116478,P1009,USB-C Hub,1,2024-06-22,45.0,11531,France,45.0
116479,P1007,Gaming Mousepad,2,2024-11-16,18.75,10343,Netherlands,37.5
116479,P1008,External SSD 1TB,2,2023-05-16,140.0,11774,Germany,280.0
116479,P1005,HD Webcam,2,2023-01-29,65.0,10188,United Kingdom,130.0
116480,P1003,Laptop Stand,5,2023-10-02,35.0,10576,France,175.0
116481,P1003,Laptop Stand,1,2023-02-01,35.0,11206,Germany,35.0
116481,P1003,Laptop Stand,2,2024-01-20,35.0,11315,UAE,70.0
116482,P1001,Wireless Mouse,5,2024-01-12,15.99,10426,USA,79.95
116482,P1003,Laptop Stand,4,2024-07-15,35.0,11033,Germany,140.0
116483,P1002,USB Keyboard,3,2024-06-02,25.5,10524,United Kingdom,76.5
116483,P1008,External SSD 1TB,4,2023-05-27,140.0,10318,Germany,560.0
116483,P1010,Ergonomic Chair Cushion,1,2023-07-15,30.0,10569,Netherlands,30.0
116483,P1010,Ergonomic Chair Cushion,4,2024-03-17,30.0,10286,USA,120.0
116484,P1006,Bluetooth Speaker,5,2023-04-18,55.0,10426,United Kingdom,275.0
116484,P1005,HD Webcam,1,2023-01-27,65.0,11610,India,65.0
116484,P1001,Wireless Mouse,2,2023-02-06,15.99,10863,Singapore,31.98
116484,P1002,USB Keyboard,5,2023-03-19,25.5,10918,Germany,127.5
116485,P1002,USB Keyboard,1,2023-01-08,25.5,11630,Singapore,25.5
116485,P1007,Gaming Mousepad,1,2023-09-14,18.75,10674,Netherlands,18.75
116486,P1007,Gaming Mousepad,5,2024-04-30,18.75,10954,UAE,93.75
116487,P1006,Bluetooth Speaker,4,2024-04-21,55.0,11885,Netherlands,220.0
116487,P1008,External SSD 1TB,4,2024-03-30,140.0,10205,UAE,560.0
116488,P1004,Noise Cancelling Headphones,2,2024-04-12,120.0,11590,Singapore,240.0
116488,P1009,USB-C Hub,1,2023-08-02,45.0,11691,United Kingdom,45.0
116489,P1008,External SSD 1TB,4,2023-09-17,140.0,11017,Netherlands,560.0
116489,P1003,Laptop Stand,1,2023-12-28,35.0,11101,United Kingdom,35.0
116489,P1003,Laptop Stand,4,2024-12-23,35.0,11876,India,140.0
116490,P1009,USB-C Hub,5,2024-06-18,45.0,11455,United Kingdom,225.0
116491,P1009,USB-C Hub,5,2024-06-13,45.0,10620,Singapore,225.0
116491,P1005,HD Webcam,4,2024-01-11,65.0,10914,United Kingdom,260.0
116491,P1010,Ergonomic Chair Cushion,5,2024-11-29,30.0,10877,United Kingdom,150.0
116492,P1001,Wireless Mouse,1,2023-07-26,15.99,10881,Singapore,15.99
116493,P1003,Laptop Stand,5,2023-05-08,35.0,10911,Netherlands,175.0
116494,P1005,HD Webcam,2,2023-05-01,65.0,11574,India,130.0
116495,P1004,Noise Cancelling Headphones,4,2023-10-29,120.0,11378,India,480.0
116495,P1004,Noise Cancelling Headphones,2,2024-10-25,120.0,11346,Singapore,240.0
116495,P1001,Wireless Mouse,5,2023-01-13,15.99,10388,United Kingdom,79.95
116496,P1006,Bluetooth Speaker,4,2024-07-04,55.0,10676,USA,220.0
116496,P1010,Ergonomic Chair Cushion,4,2023-12-16,30.0,10665,Germany,120.0
116496,P1004,Noise Cancelling Headphones,1,2024-12-13,120.0,10731,Germany,120.0
116497,P1001,Wireless Mouse,1,2024-10-03,15.99,10539,United Kingdom,15.99
116497,P1010,Ergonomic Chair Cushion,5,2024-08-08,30.0,10204,Germany,150.0
116497,P1006,Bluetooth Speaker,1,2023-09-24,55.0,11777,Germany,55.0
116498,P1005,HD Webcam,1,2023-11-30,65.0,10950,United Kingdom,65.0
116498,P1005,HD Webcam,2,2023-07-18,65.0,11406,Netherlands,130.0
116498,P1002,USB Keyboard,2,2024-07-20,25.5,10665,Singapore,51.0
116498,P1001,Wireless Mouse,2,2024-03-29,15.99,10103,United Kingdom,31.98
116499,P1007,Gaming Mousepad,5,2023-01-08,18.75,11825,Singapore,93.75
116499,P1005,HD Webcam,4,2023-04-15,65.0,11859,France,260.0
116499,P1003,Laptop Stand,3,2023-08-05,35.0,10597,Germany,105.0
116500,P1006,Bluetooth Speaker,5,2023-09-13,55.0,10992,UAE,275.0
116500,P1003,Laptop Stand,4,2024-06-20,35.0,11009,United Kingdom,140.0
116500,P1006,Bluetooth Speaker,1,2024-05-11,55.0,11542,UAE,55.0
116500,P1006,Bluetooth Speaker,5,2024-05-30,55.0,11480,Netherlands,275.0
116501,P1009,USB-C Hub,4,2023-03-08,45.0,11388,UAE,180.0
116501,P1008,External SSD 1TB,5,2024-06-02,140.0,11364,India,700.0
116501,P1001,Wireless Mouse,1,2023-10-27,15.99,11779,Netherlands,15.99
116501,P1007,Gaming Mousepad,1,2023-07-29,18.75,10361,Germany,18.75
116502,P1009,USB-C Hub,5,2024-05-21,45.0,10336,France,225.0
116502,P1002,USB Keyboard,5,2023-01-17,25.5,10370,UAE,127.5
116502,P1009,USB-C Hub,3,2023-05-16,45.0,10161,UAE,135.0
116502,P1006,Bluetooth Speaker,2,2023-12-01,55.0,11324,USA,110.0
116503,P1003,Laptop Stand,4,2024-07-07,35.0,10492,Singapore,140.0
116503,P1008,External SSD 1TB,1,2024-03-01,140.0,10043,France,140.0
116504,P1007,Gaming Mousepad,1,2023-09-03,18.75,11284,Germany,18.75
116504,P1008,External SSD 1TB,4,2023-02-09,140.0,10812,France,560.0
116505,P1008,External SSD 1TB,5,2024-12-12,140.0,11510,India,700.0
116505,P1007,Gaming Mousepad,3,2023-08-08,18.75,10741,USA,56.25
116506,P1001,Wireless Mouse,4,2024-10-22,15.99,10551,United Kingdom,63.96
116506,P1010,Ergonomic Chair Cushion,5,2024-09-10,30.0,10841,Singapore,150.0
116506,P1010,Ergonomic Chair Cushion,1,2023-11-20,30.0,11560,Singapore,30.0
116506,P1010,Ergonomic Chair Cushion,5,2024-11-05,30.0,10777,Singapore,150.0
116507,P1008,External SSD 1TB,2,2023-09-18,140.0,10163,Germany,280.0
116507,P1005,HD Webcam,3,2023-03-25,65.0,10811,Netherlands,195.0
116507,P1002,USB Keyboard,2,2024-06-04,25.5,10404,Germany,51.0
116507,P1002,USB Keyboard,2,2024-01-19,25.5,10460,Germany,51.0
116508,P1002,USB Keyboard,5,2024-05-09,25.5,11106,USA,127.5
116509,P1009,USB-C Hub,5,2023-01-10,45.0,11044,Germany,225.0
116509,P1005,HD Webcam,4,2023-01-30,65.0,10806,Netherlands,260.0
116509,P1003,Laptop Stand,1,2024-07-27,35.0,11373,Netherlands,35.0
116509,P1006,Bluetooth Speaker,3,2023-09-15,55.0,10249,Germany,165.0
116510,P1009,USB-C Hub,2,2024-03-12,45.0,10331,UAE,90.0
116510,P1009,USB-C Hub,5,2023-01-01,45.0,10937,Singapore,225.0
116511,P1009,USB-C Hub,1,2024-12-17,45.0,11061,Germany,45.0
116511,P1010,Ergonomic Chair Cushion,4,2024-04-16,30.0,11667,France,120.0
116511,P1004,Noise Cancelling Headphones,5,2024-02-06,120.0,10983,France,600.0
116511,P1005,HD Webcam,4,2024-11-13,65.0,11786,Singapore,260.0
116512,P1001,Wireless Mouse,5,2024-09-20,15.99,10429,Netherlands,79.95
116512,P1010,Ergonomic Chair Cushion,3,2024-11-03,30.0,11639,Netherlands,90.0
116512,P1006,Bluetooth Speaker,2,2023-05-02,55.0,11520,UAE,110.0
116512,P1002,USB Keyboard,4,2024-04-29,25.5,11964,France,102.0
116513,P1007,Gaming Mousepad,4,2023-05-04,18.75,11630,USA,75.0
116514,P1004,Noise Cancelling Headphones,4,2024-05-28,120.0,11845,United Kingdom,480.0
116514,P1004,Noise Cancelling Headphones,5,2023-08-18,120.0,10728,Netherlands,600.0
116514,P1009,USB-C Hub,4,2024-12-21,45.0,10658,United Kingdom,180.0
116514,P1001,Wireless Mouse,5,2023-01-09,15.99,11809,India,79.95
116515,P1006,Bluetooth Speaker,5,2023-11-23,55.0,10165,France,275.0
116515,P1002,USB Keyboard,3,2024-10-31,25.5,11169,UAE,76.5
116515,P1006,Bluetooth Speaker,5,2024-03-06,55.0,11078,Germany,275.0
116516,P1007,Gaming Mousepad,1,2023-01-13,18.75,11111,India,18.75
116517,P1003,Laptop Stand,4,2024-09-20,35.0,10942,Singapore,140.0
116517,P1004,Noise Cancelling Headphones,2,2023-10-26,120.0,10251,Netherlands,240.0
116517,P1002,USB Keyboard,4,2024-12-14,25.5,10644,India,102.0
116517,P1007,Gaming Mousepad,1,2023-06-10,18.75,10282,India,18.75
116518,P1009,USB-C Hub,5,2024-02-16,45.0,11790,Singapore,225.0
116518,P1005,HD Webcam,3,2023-08-07,65.0,11942,USA,195.0
116518,P1005,HD Webcam,5,2024-04-13,65.0,10388,Netherlands,325.0
116518,P1009,USB-C Hub,3,2024-10-09,45.0,10008,United Kingdom,135.0
116519,P1008,External SSD 1TB,2,2023-05-15,140.0,10454,USA,280.0
116520,P1001,Wireless Mouse,4,2023-01-30,15.99,11280,USA,63.96
116520,P1002,USB Keyboard,5,2023-10-02,25.5,10750,India,127.5
116520,P1007,Gaming Mousepad,3,2024-06-09,18.75,10587,Netherlands,56.25
116520,P1003,Laptop Stand,3,2023-12-02,35.0,11899,Germany,105.0
116521,P1006,Bluetooth Speaker,1,2024-02-12,55.0,10932,Germany,55.0
116521,P1001,Wireless Mouse,1,2024-06-14,15.99,11132,Germany,15.99
116522,P1008,External SSD 1TB,4,2024-02-07,140.0,11178,France,560.0
116522,P1002,USB Keyboard,3,2023-04-30,25.5,10549,France,76.5
116522,P1001,Wireless Mouse,2,2024-10-21,15.99,11210,USA,31.98
116523,P1002,USB Keyboard,3,2024-10-13,25.5,11705,USA,76.5
116523,P1008,External SSD 1TB,3,2024-07-11,140.0,11735,Singapore,420.0
116523,P1010,Ergonomic Chair Cushion,5,2024-01-08,30.0,11014,France,150.0
116524,P1005,HD Webcam,5,2024-07-22,65.0,10975,India,325.0
116524,P1009,USB-C Hub,1,2024-02-27,45.0,10532,France,45.0
116525,P1003,Laptop Stand,5,2023-01-19,35.0,10652,Singapore,175.0
116525,P1008,External SSD 1TB,3,2023-05-21,140.0,10215,Germany,420.0
116525,P1004,Noise Cancelling Headphones,5,2023-01-24,120.0,10360,France,600.0
116525,P1007,Gaming Mousepad,1,2024-09-09,18.75,11441,France,18.75
116526,P1010,Ergonomic Chair Cushion,4,2024-04-11,30.0,10400,Netherlands,120.0
116526,P1010,Ergonomic Chair Cushion,2,2023-05-31,30.0,10176,Singapore,60.0
116526,P1008,External SSD 1TB,3,2024-05-13,140.0,11867,France,420.0
116526,P1003,Laptop Stand,2,2024-12-01,35.0,10472,UAE,70.0
116527,P1003,Laptop Stand,4,2024-09-08,35.0,11047,UAE,140.0
116527,P1001,Wireless Mouse,3,2024-07-04,15.99,11521,USA,47.97
116527,P1008,External SSD 1TB,2,2023-12-26,140.0,11365,India,280.0
116528,P1002,USB Keyboard,4,2023-02-06,25.5,11463,Germany,102.0
116528,P1007,Gaming Mousepad,3,2023-01-20,18.75,10684,USA,56.25
116528,P1007,Gaming Mousepad,4,2024-06-21,18.75,10860,India,75.0
116528,P1007,Gaming Mousepad,3,2023-04-30,18.75,11247,United Kingdom,56.25
116529,P1004,Noise Cancelling Headphones,3,2024-12-16,120.0,11827,Germany,360.0
116529,P1007,Gaming Mousepad,4,2023-12-03,18.75,10554,France,75.0
116529,P1010,Ergonomic Chair Cushion,1,2023-11-21,30.0,10800,United Kingdom,30.0
116530,P1008,External SSD 1TB,2,2024-05-06,140.0,10674,Singapore,280.0
116530,P1009,USB-C Hub,1,2024-12-29,45.0,10359,UAE,45.0
116530,P1007,Gaming Mousepad,5,2023-02-24,18.75,10412,United Kingdom,93.75
116531,P1006,Bluetooth Speaker,2,2023-02-27,55.0,10343,USA,110.0
116531,P1005,HD Webcam,3,2023-09-25,65.0,11013,France,195.0
116532,P1010,Ergonomic Chair Cushion,2,2024-02-27,30.0,11091,United Kingdom,60.0
116532,P1010,Ergonomic Chair Cushion,2,2024-03-26,30.0,11420,USA,60.0
116532,P1007,Gaming Mousepad,5,2023-02-04,18.75,10205,India,93.75
116533,P1010,Ergonomic Chair Cushion,1,2024-03-15,30.0,11011,Netherlands,30.0
116533,P1002,USB Keyboard,3,2023-09-13,25.5,11109,India,76.5
116533,P1005,HD Webcam,2,2023-11-15,65.0,11277,Germany,130.0
116533,P1008,External SSD 1TB,1,2024-06-10,140.0,11774,Singapore,140.0
116534,P1006,Bluetooth Speaker,5,2024-07-12,55.0,10029,USA,275.0
116534,P1006,Bluetooth Speaker,1,2023-03-23,55.0,10449,India,55.0
116534,P1001,Wireless Mouse,5,2024-03-25,15.99,10692,Netherlands,79.95
116534,P1002,USB Keyboard,2,2023-10-08,25.5,11449,France,51.0
116535,P1003,Laptop Stand,3,2023-11-02,35.0,10228,France,105.0
116536,P1007,Gaming Mousepad,1,2024-10-06,18.75,10605,United Kingdom,18.75
116536,P1010,Ergonomic Chair Cushion,5,2023-05-08,30.0,11640,United Kingdom,150.0
116536,P1006,Bluetooth Speaker,3,2024-03-20,55.0,10237,USA,165.0
116536,P1005,HD Webcam,2,2024-12-19,65.0,11766,UAE,130.0
116537,P1009,USB-C Hub,1,2023-05-05,45.0,11818,India,45.0
116538,P1010,Ergonomic Chair Cushion,4,2023-04-19,30.0,11909,United Kingdom,120.0
116538,P1007,Gaming Mousepad,3,2024-02-14,18.75,10834,Netherlands,56.25
116538,P1009,USB-C Hub,1,2024-01-13,45.0,11177,USA,45.0
116539,P1003,Laptop Stand,5,2023-02-20,35.0,11340,United Kingdom,175.0
116539,P1008,External SSD 1TB,4,2024-08-21,140.0,10810,United Kingdom,560.0
116539,P1009,USB-C Hub,3,2023-05-11,45.0,11612,UAE,135.0
116539,P1002,USB Keyboard,4,2024-09-16,25.5,10348,Singapore,102.0
116540,P1004,Noise Cancelling Headphones,3,2024-10-19,120.0,11943,UAE,360.0
116540,P1002,USB Keyboard,2,2024-06-03,25.5,11236,India,51.0
116541,P1007,Gaming Mousepad,5,2023-05-02,18.75,10730,Singapore,93.75
116541,P1004,Noise Cancelling Headphones,5,2024-03-17,120.0,10365,France,600.0
116542,P1006,Bluetooth Speaker,2,2023-06-21,55.0,11802,India,110.0
116542,P1008,External SSD 1TB,3,2024-07-15,140.0,10511,Netherlands,420.0
116543,P1006,Bluetooth Speaker,3,2024-04-23,55.0,10541,USA,165.0
116543,P1004,Noise Cancelling Headphones,5,2024-03-25,120.0,10130,United Kingdom,600.0
116543,P1006,Bluetooth Speaker,1,2023-02-18,55.0,11781,Germany,55.0
116544,P1001,Wireless Mouse,3,2024-02-07,15.99,10866,UAE,47.97
